6656039988060074	1	0.893806	0.0113636	0.856152	1	1	1	1	1	0	0	0	0	0	0	0.470588	0.701493	0.0364583	0.156326	0	1	0.337255	1	1	0	0.969887	0	1	0	0	0	0	0.820144	1	0.071184	1	1.5	1	0.239183	0	0.00142045	0	0	0	0	0	0	0.243902	0.989154	0.969646	1
6656039988060072	1	0.540396	0.161994	0.850523	1	1	1	1	1	1	1	0	0	0	0	0.368627	0.736842	0.174388	0.156326	1	0	0	0	1	0	0.945059	0	1	0	0	0	0	0.324324	1	0.5	1	-0.0819262	1	0.00488544	0	0.0216788	0	0	0	0	0	0	0.45976	0.90566	0.788191	1
6656039988060071	1	0.474559	0.0387987	0.400073	1	1	1	1	0	1	1	0	0	0	0	0.447059	0.861111	0.0703671	0.156326	0	0	0.278431	1	1	0	0.943431	0	1	0	0	0	0	0.206349	1	0.571428	1	0.223775	1	0.00336927	0	0.00484984	0	0	0	0	0	0	0.223464	0.83871	0.532915	1
6784040757061231	1	0.458382	0.0875	0.872094	1	1	1	1	1	0	1	0	0	0	0	0.32549	0.857143	0.0386285	0.156326	0	1	0.337255	1	1	1	0.94186	0	1	0	0	0	0	0.494949	1	0.211267	1	-0.193122	1	0.0117925	0	0.011181	0	0	0	0	0	0	0.129032	0.948598	0.77381	1
6784040757061230	1	0.937792	0.113705	0.600105	1	1	1	1	1	0	1	0	0	0	0	0.470588	0.736842	0.0721154	0.156326	0	1	0.4	1	1	1	0.97377	0	1	0	0	0	0	0.122807	0	0.001934	1	-0.0536643	1	0.0838738	0	0.0147119	0	0	0	0	0	0	0.266193	0.736842	0.542039	1
6784040757061220	1	0.206044	0.108886	0.601301	1	1	1	1	1	0	1	0	0	0	0	0.45098	0.666667	0.238636	0.156326	0	0	0.258824	1	1	0	0.227419	0	1	0	0	0	0	0.509804	1	0.975	1	0.0497138	1	0.00657008	0	0.0140625	0	0	0	0	0	0	0.564309	0.953931	0.900828	1
6272018864	1	0.857128	0.0944277	0.533611	1	1	1	1	1	0	1	0	0	0	0	0.443137	0.814815	0.0590278	0.1302	1	1	0.278431	1	1	0	0.965396	0	1	0	0	0	0	0.684543	1	0.092896	1	-0.0560482	1	0.0614892	0.772417	0.0121144	0	0	0	0	0	0	0.245663	0.976946	0.906294	1
7168021561	0	0.852712	0.0899096	0.937524	1	1	1	1	1	1	1	0	0	0	0	0.384314	0.791667	0.215035	0.1302	1	1	0.243137	1	1	1	0.96194	0	1	0	0	0	0	0.902818	1	0.313539	1	-0.565806	1	0.0697229	0.772417	0.0115057	0	0	0	0	0	0	0.502931	0.987929	0.955292	1
6272037681056613	1	0.759553	0.0343615	0.916403	1	1	0	1	1	0	1	0	0	0	0	0.333333	0.864865	0.0670892	0.1302	0	1	0	0	1	0	0.953945	0	1	0	0	0	0	0.903661	1	0.625316	1	-0.25697	1	0.0658903	0.772417	0.00429518	0	0	0	0	0	0	0.216742	0.971353	0.853137	1
6272037681056614	1	0.829904	0.0289502	0.722282	1	1	1	1	1	0	1	0	0	0	0	0.419608	0.880952	0.03125	0.1302	0	1	0	0	1	0	0.962187	0	1	0	0	0	0	0.404762	1	0.020833	1	0.387434	1	0.0713443	0.772417	0.00361878	0	0	0	0	0	0	0.10929	0.931507	0.675422	1
6400038450057764	1	0.405589	0.0720884	0.48591	1	1	1	1	1	0	1	0	0	0	0	0.345098	0.90566	0.0440538	0.1302	0	1	0	0	1	0	0.940627	0	1	0	0	0	0	0.470899	1	0.022556	1	0.696494	1	0.10569	0.772417	0.00910444	0	0	0	0	0	0	0.209813	0.946774	0.697214	1
6400038450057767	1	0.70483	0.0999498	0.562276	1	1	1	1	1	1	1	0	0	0	0	0.45098	0.921875	0.143138	0.1302	0	1	0.298039	1	1	0	0.955051	0	1	0	0	0	0	0.324324	1	0.027173	1	-0.169776	1	0.0308288	0.772417	0.0128585	0	0	0	0	0	0	0.313384	0.90566	0.576169	1
6528039219058921	0	0.4208	0.101707	0.338357	1	1	1	1	1	0	1	0	0	0	0	0.415686	0.705882	0.138549	0.1302	0	1	0.254902	1	1	1	0.941412	0	1	0	0	0	0	0.21875	1	0.032786	1	0.130509	1	0.0101078	0.772417	0.0130952	0	0	0	0	0	0	0.438661	0.846444	0.719151	1
6528039219058924	1	0.333048	0.0537879	0.608926	1	1	1	1	1	0	1	0	0	0	0	0.498039	0.782609	0.0946241	0.1302	1	0	0.317647	1	1	0	0.939084	0	1	0	0	0	0	0.0566038	0	0.111111	1	0.560994	1	0.00134771	0.772417	0.00672348	0	0	0	0	0	0	0.333177	0.545455	0.432306	1
6656039988060076	1	0.710526	0.15648	0.453371	1	1	1	1	1	0	1	0	0	0	0	0.317647	0.666667	0.0906906	0.1302	1	1	0	0	1	0	0.950944	0	1	0	1	0	0	0.404762	1	0.102167	1	-0.254404	1	0.0542453	0.772417	0.0208672	0	0	0	0	0	0	0.352941	0.931507	0.850575	1
6656039988060072	1	0.639222	0.104568	0.937581	1	1	0	1	1	0	1	0	0	0	0	0.4	0.555556	0.115603	0.1302	1	1	0	0	1	0	0.949996	0	1	0	0	0	0	0.849624	1	0.907894	1	-0.764582	1	0.025438	0.772417	0.0134808	0	0	0	0	0	0	0.428571	0.913785	0.855067	1
6656039988060070	1	0.483382	0.0280844	0.269648	1	1	1	1	1	1	1	0	0	0	0	0.305882	0.886364	0.0488281	0.1302	0	1	0.227451	1	1	0	0.942339	0	1	0	0	0	0	0.137931	0	0.030303	1	0.0933162	1	0.00539084	0.772417	0.00351055	0	0	0	0	0	0	0.16965	0.759994	0.387304	1
6784040757061228	1	0.78458	0.00411255	0.78384	1	1	1	1	1	0	0	0	0	0	0	0.392157	0.871795	0.0078125	0.1302	0	1	0.231373	1	1	0	0.957899	0	1	0	0	0	0	0.456522	1	0.026737	1	-0.106551	1	0.0313342	0.772417	0.000514069	0	0	0	0	0	0	0.116959	0.939606	0.721644	1
6784040757061231	0	0.362329	0.0949799	0.552967	1	1	1	1	1	0	1	0	0	0	0	0.427451	0.868421	0.141171	0.1302	1	0	0.27451	1	1	1	0.93982	0	1	0	1	0	0	0.473684	1	0.516129	1	0.367156	1	0.0102763	0.772417	0.0121889	0	0	0	0	0	0	0.379747	0.947369	0.774749	1
6400019251	1	0.621723	0.0848896	0.649095	1	1	0	1	1	0	1	0	0	0	0	0.388235	0.636364	0.496885	0.143098	1	1	0	0	1	0	0.948871	0	1	0	0	0	0	0.253731	1	0.048	1	-0.518757	1	0.0208895	0.632082	0.00320867	0	0	0	0	0	0	0.75	0.871795	0.842105	1
6272037681056609	1	0.730825	0.0265693	0.518238	1	1	0	1	1	0	1	0	0	0	0	0.490196	0.848485	0.138549	0.141408	0	1	0.411765	1	1	0	0.957988	0	1	0	0	0	0	0.180328	1	0.014705	1	-0.342005	1	0.0227426	0.632082	0.000984047	0	0	0	0	0	0	0.361119	0.814815	0.570782	1
6400038450057765	0	0.314897	0.0219697	0.0126379	1	1	0	1	0	0	1	0	0	0	0	0.435294	0.75	0.139205	0.14186	0	1	0	0	1	0	0.938734	0	1	0	0	0	0	0.0740741	0	0.052631	1	0.384769	1	0.00303235	0.632082	0.000813692	0	0	0	0	0	0	0.419059	0.615385	0.525545	1
6400038450057767	1	0.898983	0.0194264	0.395415	1	1	0	1	1	0	0	0	0	0	0	0.423529	0.761905	0.199301	0.141012	0	1	0	0	1	0	0.967557	0	1	0	0	0	0	0.206349	1	0.002785	1	-0.656975	1	0.06031	0.632082	0.000719497	0	0	0	0	0	0	0.545888	0.83871	0.717985	1
6400038450057761	1	0.313356	0.0218615	0.454598	1	1	0	1	1	0	1	0	0	0	0	0.423529	0.736842	0.0646853	0.141408	0	1	0	0	1	0	0.93871	0	1	0	0	0	0	0.324324	1	0.153846	1	-0.44403	1	0.0107817	0.632082	0.000809684	0	0	0	0	0	0	0.252907	0.904101	0.762247	1
